Gene ID	Gene Name	ERR2704715	ERR2704716	ERR2704714	ERR2704720	ERR2704719	ERR2704713	ERR2704717	ERR2704718	ERR2704712
ENSG00000227877	MRLN	0	0	1	0	0	0	1	40	0
ENSG00000227878		0	0	0	0	0	0	0	0	0
ENSG00000227879	PSPC1P1	0	2	0	0	1	0	0	0	0
ENSG00000227880		0	0	0	0	0	0	0	0	0
ENSG00000227881	ASS1P5	0	0	0	0	0	0	0	0	0
ENSG00000227882	THAP12P6	0	0	0	0	0	0	0	0	0
ENSG00000227883	ATP6V0E1P4	0	0	0	0	0	0	0	1	0
ENSG00000227885		28	45	55	31	24	33	50	188	67
ENSG00000227887	RPS26P13	0	0	0	0	0	0	1	0	0
ENSG00000227888	FAM66A	4	1	4	4	5	1	1	6	0
ENSG00000227890	PSMA2P3	2	0	0	2	1	0	0	0	0
ENSG00000227892	OR5P4P	0	0	0	0	0	0	0	0	0
ENSG00000227893	LINC00352	0	0	0	0	0	0	2	0	0
ENSG00000227895		0	0	0	0	0	0	0	0	0
ENSG00000227896		33	34	31	8	10	9	29	19	47
ENSG00000227902		0	0	0	0	0	0	0	0	0
ENSG00000227905	MED6P1	0	0	0	0	0	0	0	0	0
ENSG00000227906	SNAP25-AS1	0	0	1	0	4	0	0	1	0
ENSG00000227907		0	0	0	0	0	0	0	0	0
ENSG00000227908	FLJ31104	0	1	1	1	3	1	2	1	2
ENSG00000227910		0	0	0	0	0	0	0	0	0
ENSG00000227911	LINC02344	2	0	0	0	1	0	0	0	0
ENSG00000227912		0	0	0	0	0	0	0	0	0
ENSG00000227913	KRT8P44	0	0	0	0	0	0	0	0	0
ENSG00000227914		0	0	2	0	1	0	0	0	2
ENSG00000227915	ELOCP16	0	0	0	0	0	0	0	0	0
ENSG00000227917		0	0	0	0	0	0	0	0	0
ENSG00000227919		0	0	0	0	0	0	0	0	0
ENSG00000227920		0	0	0	0	0	0	0	0	0
ENSG00000227922	SPTLC1P5	0	0	0	0	0	0	0	0	0
ENSG00000227923		0	0	0	0	0	0	0	0	0
ENSG00000227924	RBPJP6	0	0	0	0	0	0	0	0	0
ENSG00000227925	LINC01655	0	0	0	0	0	0	0	0	0
ENSG00000227927	MACROD2-IT1	0	0	0	0	0	0	0	0	0
ENSG00000227929	SRGAP3-AS3	0	0	0	1	0	0	0	0	0
ENSG00000227930		0	0	0	0	0	0	0	0	0
ENSG00000227932	SELENOOLP	0	0	0	0	0	0	0	0	0
ENSG00000227933		0	0	0	2	0	0	1	0	2
ENSG00000227934		7	6	2	2	1	2	5	5	2
ENSG00000227935		1	0	0	0	0	0	2	0	2
ENSG00000227937	MTND2P30	0	0	0	0	0	0	0	0	0
ENSG00000227938		0	0	0	0	0	0	0	0	0
ENSG00000227939	RPL3P2	35	38	54	53	47	47	34	59	52
ENSG00000227940	LINC01696	0	0	0	0	0	0	0	0	0
ENSG00000227941	UQCRBP2	0	0	0	0	0	0	0	0	0
ENSG00000227942	FRMD8P1	0	0	0	0	0	0	0	0	0
ENSG00000227945	PTPRK-AS1	0	2	0	0	2	5	2	1	3
ENSG00000227946		11	16	25	6	10	14	21	22	22
ENSG00000227947	LINC01738	0	0	2	3	0	1	0	2	1
ENSG00000227948		0	0	0	0	0	0	0	0	0
ENSG00000227949	CYCSP46	0	0	0	0	0	0	0	0	0
ENSG00000227950		0	2	0	0	0	0	0	0	0
ENSG00000227952	RPL18AP17	0	0	0	0	0	0	0	0	0
ENSG00000227953	LINC01341	104	51	60	18	26	29	79	148	86
ENSG00000227954	TARID	37	66	33	39	51	56	39	12	90
ENSG00000227958		0	0	0	0	0	0	0	0	0
ENSG00000227959		6	7	7	10	2	8	5	2	5
ENSG00000227960		0	0	0	0	0	0	0	0	0
ENSG00000227962		1	4	4	3	2	0	5	0	4
ENSG00000227963	RBM15-AS1	4	6	1	6	3	2	4	4	7
ENSG00000227964	LINC01429	0	0	0	0	0	0	0	0	1
ENSG00000227965		0	0	0	0	0	0	0	0	0
ENSG00000227968	BUB3P1	0	0	0	0	0	0	0	0	0
ENSG00000227969	NPM1P22	0	0	0	0	0	0	0	0	0
ENSG00000227970	NR1H5P	0	0	0	0	0	0	0	0	0
ENSG00000227971		0	0	0	0	0	0	0	0	0
ENSG00000227972	THAP12P3	0	0	0	0	0	0	0	0	0
ENSG00000227973	PIN4P1	8	1	6	3	1	5	2	0	10
ENSG00000227979		0	0	0	0	0	0	2	0	0
ENSG00000227981		0	0	0	0	0	0	0	0	0
ENSG00000227982	RPL7P30	0	0	0	0	0	0	0	0	0
ENSG00000227983	BRK1P2	0	0	0	0	0	0	0	0	0
ENSG00000227986	TRIM60P18	19	21	18	6	27	12	27	17	40
ENSG00000227987		0	0	0	0	0	0	0	0	0
ENSG00000227988	TDGF1P1	0	0	0	0	0	0	0	0	0
ENSG00000227989		0	0	0	0	0	0	0	0	0
ENSG00000227992		7	9	9	10	7	3	7	6	0
ENSG00000227994		0	0	0	0	0	0	0	0	0
ENSG00000227995	RAB11AP1	0	0	0	0	0	0	0	0	0
ENSG00000227999	MTND5P1	14	23	15	5	9	7	8	33	4
ENSG00000228000	RPL7AP65	0	0	3	1	0	1	0	1	2
ENSG00000228002	DHX9P1	3	7	10	9	8	2	7	10	11
ENSG00000228004	MYCLP2	0	0	0	0	0	0	0	0	0
ENSG00000228005		0	0	0	0	0	0	0	0	0
ENSG00000228007		1	1	5	1	1	1	1	1	0
ENSG00000228008		0	1	0	0	0	4	3	1	2
ENSG00000228010		10	7	8	3	3	6	9	22	7
ENSG00000228013	IL6R-AS1	2	0	0	7	2	1	4	2	1
ENSG00000228014	ZNF680P1	0	1	0	0	1	0	0	1	1
ENSG00000228015		0	0	0	0	0	0	0	2	0
ENSG00000228016	RAPGEF4-AS1	15	22	11	12	2	2	17	5	16
ENSG00000228019		0	4	2	3	0	0	1	0	0
ENSG00000228020	HNRNPA1P46	0	0	0	0	0	0	0	0	0
ENSG00000228021		3	0	0	0	1	2	3	2	2
ENSG00000228022	HCG20	10	42	14	4	2	4	30	2	15
ENSG00000228024	CYP1D1P	0	0	0	0	0	0	0	0	0
ENSG00000228027		0	0	0	0	0	0	0	0	0
ENSG00000228028		5	4	1	6	2	8	8	0	3
ENSG00000228030		0	0	0	0	1	0	0	0	0
ENSG00000228031		5	8	10	10	1	5	12	3	6
ENSG00000228033		1	0	1	0	0	1	0	1	0
ENSG00000228034	HMGN2P21	0	0	0	0	0	0	0	0	0
ENSG00000228035	NGF-AS1	0	1	1	0	0	0	1	2	0
ENSG00000228036	HSPD1P9	0	0	0	0	0	0	0	0	0
ENSG00000228037		5	3	2	0	1	2	3	0	3
ENSG00000228038	VN1R51P	1	0	0	1	3	0	0	4	2
ENSG00000228039		0	1	0	0	0	0	0	0	0
ENSG00000228040		0	1	0	0	0	0	0	2	0
ENSG00000228041	EIF3JP1	0	0	1	0	0	0	0	0	0
ENSG00000228042	M6PRP1	0	0	0	0	0	0	0	0	0
ENSG00000228043		2	5	6	2	6	5	9	5	11
ENSG00000228044		0	0	0	0	0	0	0	0	0
ENSG00000228045	DNAJA1P6	0	0	0	0	0	0	1	0	0
ENSG00000228046	MTCO3P40	0	0	0	0	0	0	0	0	0
ENSG00000228048		0	0	0	0	0	0	0	0	0
ENSG00000228049	POLR2J2	7	4	15	7	3	3	6	4	11
ENSG00000228050	TOP3BP1	0	5	7	1	0	8	5	0	0
ENSG00000228051	WBP11P3	0	0	0	0	0	0	0	0	0
ENSG00000228053		1	1	0	0	3	0	0	1	0
ENSG00000228054	RANP5	0	0	0	0	0	0	0	0	0
ENSG00000228055	FAM245A	0	0	0	0	0	0	0	0	0
ENSG00000228056	CFL1P3	0	0	0	1	0	1	0	2	0
ENSG00000228057	SEC63P1	0	1	2	0	2	0	0	3	1
ENSG00000228058	LINC01736	0	0	0	0	0	0	0	1	0
ENSG00000228060	PABPC4-AS1	27	31	23	9	14	19	24	18	25
ENSG00000228061		0	1	0	0	1	4	0	1	0
ENSG00000228063	LYPLAL1-DT	0	2	2	0	0	1	4	2	2
ENSG00000228064		0	0	0	0	0	0	0	0	0
ENSG00000228065	LINC01515	63	78	51	91	143	89	170	154	133
ENSG00000228067	LINC01740	0	0	0	0	0	0	0	0	0
ENSG00000228069	MTCO3P29	1	2	3	4	0	1	5	2	0
ENSG00000228071	RPL7P47	2	0	0	0	2	1	0	0	0
ENSG00000228072		0	0	0	0	0	0	0	0	0
ENSG00000228073		1	0	0	0	0	0	0	4	0
ENSG00000228074	UBBP5	0	0	0	0	0	0	0	0	0
ENSG00000228075	BOD1L2	0	0	0	0	0	0	0	1	0
ENSG00000228076		1	1	0	0	0	0	0	0	1
ENSG00000228078	HLA-U	0	0	0	0	1	0	2	10	0
ENSG00000228079		1	0	0	0	0	0	1	0	0
ENSG00000228081		0	0	0	0	0	0	0	0	0
ENSG00000228082	SIM1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228083	IFNA14	0	0	0	0	0	0	0	0	0
ENSG00000228084		1	2	0	0	0	0	4	0	1
ENSG00000228085		0	0	0	0	0	0	0	0	0
ENSG00000228086		0	0	1	0	0	1	1	0	0
ENSG00000228089	PNKDP1	0	0	0	0	0	0	0	0	0
ENSG00000228092	COX6CP15	0	0	0	0	0	0	0	0	0
ENSG00000228095		0	0	0	0	0	0	0	0	0
ENSG00000228097	MTATP6P11	0	0	0	0	0	0	0	0	3
ENSG00000228098		0	0	0	0	0	0	0	0	0
ENSG00000228100	LINC01820	0	0	0	0	0	0	0	0	0
ENSG00000228105	LINC01757	0	0	0	0	0	0	0	0	0
ENSG00000228106		16	19	11	18	27	16	17	82	18
ENSG00000228107		22	20	21	37	28	24	15	35	33
ENSG00000228108	SPTBN1-AS1	1	0	2	0	0	0	0	1	0
ENSG00000228109	MELTF-AS1	117	63	94	46	85	47	52	122	87
ENSG00000228110	ST13P19	0	2	1	1	0	1	3	1	0
ENSG00000228111	TPT1P2	0	0	0	0	0	0	0	0	0
ENSG00000228112		0	0	0	0	0	0	0	0	0
ENSG00000228113		1	1	2	0	0	0	0	3	1
ENSG00000228115		0	2	1	0	0	3	1	1	0
ENSG00000228118	MYL6P5	0	0	0	0	0	0	1	0	0
ENSG00000228120		0	0	0	0	0	0	0	0	0
ENSG00000228121	PHBP3	0	0	0	0	0	0	0	0	0
ENSG00000228122	MTND1P17	0	0	0	0	0	0	0	0	0
ENSG00000228123		0	0	0	0	0	0	0	0	0
ENSG00000228124		1	0	2	0	1	0	0	1	0
ENSG00000228125	AKIRIN1P2	1	0	2	1	0	1	0	0	0
ENSG00000228126	FALEC	0	2	10	2	0	3	3	5	7
ENSG00000228127	LINC01649	0	0	0	1	0	0	0	0	0
ENSG00000228131	IGHD6-6	0	0	0	0	0	0	0	0	0
ENSG00000228132		0	0	0	0	0	0	0	0	0
ENSG00000228133		0	6	4	1	1	0	2	0	1
ENSG00000228134	UBE2V1P14	0	0	0	0	0	0	0	0	0
ENSG00000228135	LINC01494	0	0	0	0	0	0	0	2	0
ENSG00000228136		0	0	0	0	0	0	0	0	0
ENSG00000228137		9	7	11	3	3	7	10	14	20
ENSG00000228139	LINC01402	4	8	4	2	0	3	7	0	6
ENSG00000228140		5	2	1	5	1	0	0	2	0
ENSG00000228141		1	0	0	0	0	1	2	2	0
ENSG00000228142		0	0	0	0	0	0	0	2	0
ENSG00000228143		0	0	0	0	0	0	1	0	0
ENSG00000228144		0	0	0	0	0	0	0	0	0
ENSG00000228146	CASP16P	4	7	7	0	5	1	8	7	4
ENSG00000228149	RPL3P1	0	0	0	0	0	0	0	0	0
ENSG00000228150		4	2	1	4	1	5	1	6	5
ENSG00000228151		0	0	2	0	0	0	1	1	0
ENSG00000228153		0	1	0	0	0	0	0	0	0
ENSG00000228154		0	0	0	0	0	0	0	0	0
ENSG00000228156		0	0	0	0	0	0	0	0	0
ENSG00000228157		2	7	0	0	1	0	3	1	0
ENSG00000228158	TLE1P1	0	0	1	0	0	1	0	2	0
ENSG00000228159	LINC01674	0	0	0	0	0	0	0	0	0
ENSG00000228160		0	1	0	0	0	0	0	0	0
ENSG00000228161		0	0	0	0	0	0	0	0	0
ENSG00000228162		0	0	0	0	0	0	1	0	1
ENSG00000228165		0	0	0	0	0	0	0	0	0
ENSG00000228166	MTND1P11	0	0	0	0	0	1	0	0	0
ENSG00000228167		0	0	0	0	0	0	0	0	0
ENSG00000228168	HNRNPA1P21	0	0	0	0	0	0	0	0	0
ENSG00000228169	PPIAP19	0	2	0	1	0	0	0	1	0
ENSG00000228170		0	0	0	0	0	0	0	0	0
ENSG00000228171		0	0	0	0	0	0	0	0	0
ENSG00000228172		6	7	6	6	3	6	6	5	9
ENSG00000228173		0	0	0	0	0	0	0	0	0
ENSG00000228174		2	2	0	14	3	2	1	0	3
ENSG00000228175	GEMIN8P4	4	4	2	7	3	8	8	17	5
ENSG00000228176		0	0	0	0	0	0	0	0	0
ENSG00000228181		0	0	0	0	0	0	0	0	1
ENSG00000228182	MTND2P25	0	0	0	0	0	0	0	0	0
ENSG00000228184	SNX19P1	0	1	0	0	1	0	1	0	0
ENSG00000228187		0	0	0	0	0	0	0	0	0
ENSG00000228189	LINC02843	0	0	0	0	2	0	0	0	0
ENSG00000228190	RPL23AP16	0	0	0	0	0	0	0	0	0
ENSG00000228191		0	0	0	0	0	0	0	0	0
ENSG00000228192		12	3	13	34	15	10	17	5	12
ENSG00000228193	ELOCP14	0	0	0	0	0	0	0	0	0
ENSG00000228194		0	0	0	0	0	0	0	0	0
ENSG00000228195	RPL5P27	0	0	0	0	0	0	0	0	0
ENSG00000228196	PTPN2P1	2	3	1	5	0	4	0	2	1
ENSG00000228198	OR2M3	0	0	0	0	0	0	0	0	0
ENSG00000228201		3	0	1	2	1	2	2	2	5
ENSG00000228203	GRASLND	6	7	19	4	8	5	10	43	16
ENSG00000228204		16	6	7	11	12	9	5	0	23
ENSG00000228205		23	14	13	15	18	14	24	17	21
ENSG00000228206		0	0	0	0	0	0	0	0	0
ENSG00000228207		0	0	0	0	0	0	0	0	0
ENSG00000228208	LINC02869	0	0	0	0	0	0	0	0	0
ENSG00000228209	PNPP1	0	0	0	0	0	0	0	0	0
ENSG00000228210		0	0	0	0	0	0	0	0	0
ENSG00000228211	HYAL6P	0	0	0	0	0	0	0	0	0
ENSG00000228212	OFD1P17	1	4	0	1	2	1	6	14	2
ENSG00000228213	NLGN1-AS1	0	0	0	1	0	0	2	0	0
ENSG00000228215	LINC02770	0	1	0	3	0	0	0	0	0
ENSG00000228216		21	25	17	15	12	17	26	0	15
ENSG00000228217	PNRC2P1	0	1	1	0	0	2	3	0	0
ENSG00000228218	ATF4P3	8	9	11	11	4	5	4	2	3
ENSG00000228219	NPM1P30	0	0	0	0	0	0	0	0	0
ENSG00000228221	LINC00578	1	1	1	1	0	1	3	4	0
ENSG00000228222		0	0	0	1	2	0	0	0	0
ENSG00000228223	HCG11	205	226	214	138	143	165	289	312	317
ENSG00000228224	NACA4P	0	0	0	0	1	0	0	0	0
ENSG00000228225	CRLF3P3	0	0	0	0	0	0	0	0	0
ENSG00000228226		0	0	0	0	0	0	0	0	0
ENSG00000228229		0	0	0	0	0	0	0	0	0
ENSG00000228231	TINAG-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228232	GAPDHP1	107	41	66	62	43	53	33	13	54
ENSG00000228234	GLRXP1	0	0	0	0	0	0	0	0	0
ENSG00000228235		0	0	0	0	0	0	0	0	0
ENSG00000228236	TXNP5	0	0	0	0	0	0	0	0	0
ENSG00000228237	EFCAB14-AS1	2	4	4	2	2	2	3	7	3
ENSG00000228238		1	0	2	1	1	1	4	8	4
ENSG00000228239		0	0	0	0	0	0	0	0	0
ENSG00000228240	TTTY17A	0	0	0	0	0	0	0	0	0
ENSG00000228241	MOB1AP1	0	0	0	0	0	0	0	0	0
ENSG00000228242	XPC-AS1	42	39	46	53	45	41	42	95	59
ENSG00000228247	UBBP2	0	0	1	0	0	0	0	0	0
ENSG00000228248	NUTF2P3	0	0	0	0	0	0	0	0	0
ENSG00000228251		1	3	4	0	2	1	2	5	3
ENSG00000228252	COL6A4P2	32	58	73	59	141	59	63	106	79
ENSG00000228253	MT-ATP8	4758	6756	3012	2709	3537	5412	9014	1821	8575
ENSG00000228255		0	0	1	1	0	0	1	2	0
ENSG00000228257		0	0	0	0	0	0	0	0	0
ENSG00000228259		0	0	0	0	0	0	0	0	0
ENSG00000228261	ITPRIP-AS1	1	9	7	6	3	4	8	9	9
ENSG00000228262	LINC01320	1	3	1	3	5	0	5	2	0
ENSG00000228264	PSMD8P1	0	0	0	0	0	0	0	0	0
ENSG00000228271	LINC02048	3	1	0	0	0	0	2	25	6
ENSG00000228272		0	0	0	0	0	0	0	0	0
ENSG00000228274		44	58	49	50	42	29	45	121	62
ENSG00000228275	ARMCX3-AS1	1	1	0	1	0	1	0	0	1
ENSG00000228277	UMLILO	0	0	0	0	0	0	0	0	0
ENSG00000228278	ORM2	0	0	1	0	1	0	0	2	0
ENSG00000228280		0	1	0	1	0	1	0	1	0
ENSG00000228283	KATNBL1P6	8	11	1	2	2	7	8	4	5
ENSG00000228285	LYPLA2P1	2	1	0	0	1	1	0	1	2
ENSG00000228286		0	0	0	0	0	0	0	0	0
ENSG00000228288	PCAT6	36	27	45	40	57	24	31	39	51
ENSG00000228289		0	0	0	0	0	1	0	0	0
ENSG00000228290	TBX18-AS1	4	2	7	0	0	1	1	11	5
ENSG00000228291	ARL4AP3	0	0	0	0	0	0	0	0	0
ENSG00000228292		0	0	0	0	0	0	0	0	0
ENSG00000228293		1	1	1	0	1	1	0	0	4
ENSG00000228294	BMS1P17	0	0	0	0	0	0	0	0	0
ENSG00000228295	LINC00392	0	0	0	0	0	0	0	0	0
ENSG00000228296	TTTY4C	0	0	0	0	0	0	0	0	0
ENSG00000228300	FAM174C	168	118	175	115	162	104	129	199	174
ENSG00000228301	RPL7P55	0	0	0	0	0	0	0	0	0
ENSG00000228302		26	38	41	27	26	16	31	38	37
ENSG00000228303		0	0	0	0	0	0	0	0	0
ENSG00000228304	OR4K6P	0	0	0	0	0	0	0	0	0
ENSG00000228305	PRELID1P6	16	27	23	11	32	10	12	21	31
ENSG00000228307	OR2S1P	3	1	5	0	0	1	2	0	6
ENSG00000228308	LINC01209	0	0	0	0	0	0	0	0	0
ENSG00000228309	LINC01350	0	0	0	1	0	1	0	0	0
ENSG00000228312	GAPDHP45	0	0	0	0	0	0	0	0	0
ENSG00000228314	CYP4F29P	0	1	0	0	0	1	0	0	0
ENSG00000228315	GUSBP11	2	1	0	2	5	4	3	6	5
ENSG00000228316	MTATP6P19	0	0	0	0	0	0	0	0	0
ENSG00000228317		0	0	1	0	0	0	2	1	0
ENSG00000228318		2	1	0	0	0	0	0	0	0
ENSG00000228319	SPATA2P1	0	0	0	0	0	0	0	0	0
ENSG00000228322		0	0	0	0	0	0	0	2	0
ENSG00000228323	MYADM-AS1	3	3	4	1	3	2	2	3	10
ENSG00000228325	IGKV3D-7	0	0	0	0	0	0	0	0	0
ENSG00000228327		80	104	95	69	44	50	76	81	174
ENSG00000228328	PGK1P1	2	2	1	6	2	2	0	3	1
ENSG00000228329	LINC01890	0	0	0	0	0	0	0	0	0
ENSG00000228330		1	0	0	1	1	0	0	0	0
ENSG00000228331	RPL17P43	2	0	0	0	0	0	0	0	0
ENSG00000228334		0	0	0	0	0	0	0	0	0
ENSG00000228335		7	8	2	3	4	1	5	3	9
ENSG00000228336	OR9H1P	0	0	0	0	1	1	0	1	0
ENSG00000228337	PPIAP69	0	0	0	0	0	0	0	0	0
ENSG00000228338	LINC01784	0	0	0	0	0	0	0	0	0
ENSG00000228339	AMD1P1	0	1	1	0	2	0	0	2	0
ENSG00000228340	MIR646HG	25	50	39	69	22	52	87	25	60
ENSG00000228341		0	0	0	0	0	0	0	0	0
ENSG00000228343		69	41	40	47	71	51	56	137	80
ENSG00000228345		0	0	0	0	0	0	0	0	0
ENSG00000228347	FTLP17	0	0	0	0	0	0	0	0	0
ENSG00000228348	EFCAB14P1	1	0	0	0	0	0	0	0	0
ENSG00000228349	RPS26P4	0	0	1	0	0	1	1	0	0
ENSG00000228350	LINC02585	2	2	3	5	3	1	0	1	5
ENSG00000228351		0	1	0	0	0	0	0	1	0
ENSG00000228352		7	5	3	4	4	3	4	10	7
ENSG00000228353		0	0	0	0	0	0	0	0	0
ENSG00000228354		0	0	0	0	0	0	0	0	0
ENSG00000228355		0	0	0	0	0	0	0	0	0
ENSG00000228358	LINC02263	0	0	0	0	0	0	0	0	0
ENSG00000228360		1	1	0	2	2	0	4	1	2
ENSG00000228361		0	0	0	0	0	0	0	0	0
ENSG00000228363		6	11	11	6	1	6	19	8	7
ENSG00000228364	SAR1AP1	0	0	0	0	0	1	0	0	0
ENSG00000228365		0	0	0	0	0	0	0	0	0
ENSG00000228366		2	0	0	1	1	0	0	0	2
ENSG00000228367		0	0	0	0	0	0	0	0	0
ENSG00000228368		0	1	0	0	0	2	4	1	1
ENSG00000228369	TXNDC12-AS1	0	3	0	1	0	0	0	0	0
ENSG00000228372	SMIM10L2B-AS1	0	0	0	0	2	0	0	0	1
ENSG00000228373		0	0	0	0	0	0	0	0	0
ENSG00000228374	RPL9P13	0	0	0	0	0	0	0	0	0
ENSG00000228375	RPS20P25	0	0	0	0	0	0	0	0	0
ENSG00000228376	GAS2L1P2	0	0	5	1	1	3	0	2	4
ENSG00000228379		0	0	0	0	0	0	0	0	0
ENSG00000228380	MYL6BP1	0	0	0	0	0	0	0	0	0
ENSG00000228382	ITPKB-IT1	0	0	0	0	0	0	0	0	0
ENSG00000228383	FAM197Y7	0	0	0	0	0	0	0	0	0
ENSG00000228384		3	1	0	0	0	0	0	1	5
ENSG00000228386		0	0	1	0	0	0	0	0	0
ENSG00000228391		0	0	0	0	0	0	0	0	0
ENSG00000228392		0	0	0	0	0	0	0	0	0
ENSG00000228393	LINC01004	93	43	56	19	35	12	55	40	73
ENSG00000228395		12	16	13	7	10	7	15	25	14
ENSG00000228397	LINC01635	0	0	0	0	0	0	0	0	0
ENSG00000228398	HMGN2P25	0	0	1	0	0	0	0	0	0
ENSG00000228399		0	0	0	0	0	1	0	0	0
ENSG00000228400		0	0	0	0	0	0	0	1	0
ENSG00000228401		3	4	5	1	12	6	3	3	12
ENSG00000228403		0	0	0	0	0	0	1	0	0
ENSG00000228404		0	0	4	0	1	0	0	0	3
ENSG00000228407		1	1	1	3	2	0	1	4	1
ENSG00000228408		0	0	0	1	0	0	0	1	0
ENSG00000228409	CCT6P1	72	92	64	59	78	52	91	164	114
ENSG00000228410	ELOCP24	0	0	0	0	0	0	0	0	0
ENSG00000228411	CDY4P	2	0	0	0	0	0	0	1	0
ENSG00000228412	LNC-LBCS	6	20	23	27	43	16	10	30	35
ENSG00000228413		0	0	3	3	4	0	1	2	2
ENSG00000228414	LINC01185	2	1	1	0	1	0	0	1	2
ENSG00000228415	PTMAP1	9	0	0	2	2	2	3	1	3
ENSG00000228417		0	3	1	1	0	1	2	0	0
ENSG00000228420	LINC01768	0	0	0	1	0	0	0	0	0
ENSG00000228421		3	2	5	0	1	1	2	7	0
ENSG00000228422	LINC00687	0	0	0	0	0	0	0	0	0
ENSG00000228423		0	0	0	0	0	0	0	0	0
ENSG00000228426		0	0	0	0	0	0	0	0	0
ENSG00000228427		1	2	0	1	0	0	0	1	4
ENSG00000228429		0	0	0	0	0	0	0	0	0
ENSG00000228430		0	0	0	0	0	0	0	0	0
ENSG00000228431	ARL5AP3	15	10	12	4	11	6	14	5	15
ENSG00000228432	DHFRP2	0	0	0	0	0	0	0	0	0
ENSG00000228433	OR7E23P	0	0	0	0	0	0	0	0	0
ENSG00000228434		3	3	7	2	0	5	5	5	1
ENSG00000228436		6	20	9	9	4	9	18	15	11
ENSG00000228437	LINC02474	0	0	0	0	0	0	0	0	0
ENSG00000228438		0	0	0	0	0	0	0	0	0
ENSG00000228439		6	9	5	5	17	6	9	8	10
ENSG00000228440	MTND5P6	0	0	0	0	0	0	0	0	0
ENSG00000228444		3	0	6	0	0	1	7	5	2
ENSG00000228445	UGT1A2P	0	0	0	0	0	0	0	0	0
ENSG00000228446	ANKRD49P1	2	10	2	14	16	8	8	16	8
ENSG00000228450	NLRP7P1	0	0	0	0	0	0	0	0	0
ENSG00000228451	SDAD1P1	30	83	44	24	80	47	99	20	45
ENSG00000228452		0	0	0	0	0	0	0	0	0
ENSG00000228453	RPS15AP9	0	2	0	0	0	0	0	0	0
ENSG00000228459	LINC01546	0	0	1	0	0	0	0	0	0
ENSG00000228460	CYP2C59P	0	0	0	0	0	0	0	0	0
ENSG00000228462	RPS19P7	0	0	0	0	0	0	0	0	0
ENSG00000228463		9	20	17	6	11	4	26	19	1
ENSG00000228464		0	0	0	0	0	0	0	0	0
ENSG00000228465	TRAPPC2P10	0	0	0	0	0	0	0	0	0
ENSG00000228466	TUBB4AP1	0	0	0	0	0	0	0	0	0
ENSG00000228467		0	0	0	0	0	0	0	0	0
ENSG00000228470		5	5	2	3	2	3	2	3	9
ENSG00000228471		0	0	0	0	0	0	0	0	0
ENSG00000228473	LIN28AP2	0	0	0	0	0	0	0	0	0
ENSG00000228474	OST4	1448	1290	1400	1378	1588	1207	969	790	1347
ENSG00000228476	CSTP1	0	0	0	0	0	0	0	0	0
ENSG00000228477		1	0	2	3	0	0	1	6	5
ENSG00000228478		0	0	0	0	0	0	0	0	0
ENSG00000228480		0	0	0	0	0	0	0	0	0
ENSG00000228481	PRKCE-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228482	LINC01713	0	0	0	0	0	0	0	0	0
ENSG00000228484		1	1	0	0	1	0	1	0	1
ENSG00000228485	GRK5-IT1	4	9	2	1	1	8	9	5	0
ENSG00000228486	C2orf92	143	150	107	117	131	117	127	83	149
ENSG00000228487		32	56	22	53	23	39	34	12	30
ENSG00000228488		0	0	0	0	0	0	0	0	0
ENSG00000228489	RPL21P50	0	0	0	0	0	0	0	0	0
ENSG00000228492	RAB11FIP1P1	57	57	62	23	23	22	74	79	71
ENSG00000228495	LINC01013	0	0	2	1	4	1	6	28	7
ENSG00000228496		0	0	0	0	2	1	0	0	0
ENSG00000228499	TMSB10P1	0	0	0	0	0	0	0	0	0
ENSG00000228501	RPL15P18	2	2	4	1	5	0	1	5	2
ENSG00000228502	EEF1A1P11	17	10	8	10	9	15	5	7	9
ENSG00000228503		0	0	0	0	0	0	0	1	0
ENSG00000228504	LINC01760	0	0	0	1	0	0	1	0	0
ENSG00000228505		0	0	0	0	0	0	0	0	0
ENSG00000228506		26	46	37	25	29	28	51	34	30
ENSG00000228507	DAP3P2	0	0	1	0	0	0	0	2	1
ENSG00000228509		6	15	10	5	2	3	6	0	1
ENSG00000228510		2	5	2	1	3	0	0	2	5
ENSG00000228513		1	3	1	1	2	1	2	2	1
ENSG00000228517	CT47A7	0	0	0	0	0	0	0	0	0
ENSG00000228518	SURF6P1	0	0	0	0	0	0	0	0	0
ENSG00000228519	RANBP1P1	2	1	4	0	1	1	0	4	1
ENSG00000228521		0	0	0	0	0	0	0	0	0
ENSG00000228522		0	0	0	0	0	2	0	2	0
ENSG00000228523	DNAJB6P4	0	0	0	0	0	0	0	0	0
ENSG00000228525		0	0	0	1	0	0	0	0	1
ENSG00000228526	MIR34AHG	56	46	43	18	26	20	31	7	25
ENSG00000228527		0	1	2	0	0	2	0	1	1
ENSG00000228528		0	0	0	0	0	0	0	0	0
ENSG00000228530		0	0	0	0	0	0	0	0	0
ENSG00000228532	SUMO2P21	2	0	0	3	4	1	0	3	0
ENSG00000228536	LYPLAL1-AS1	4	3	0	1	2	1	4	6	8
ENSG00000228538		0	0	0	0	0	0	1	0	0
ENSG00000228539		3	3	1	0	0	4	4	0	0
